1628860564085948161,352108.33084049344,4025184.9740243154
1628860564151865320,352108.1059950821,4025184.971180813
1628860564289950073,352107.65293339925,4025185.026392853
1628860564355997627,352107.40818537294,4025185.037580085
1628860564487978704,352107.01707215945,4025185.0881188503
1628860564547983625,352106.84374426963,4025185.1113781803
1628860564686053805,352106.4393575806,4025185.131621587
1628860564758110307,352106.25411474216,4025185.1559158317
1628860564889963930,352105.9063753638,4025185.184535112
1628860564949981636,352105.7616921235,4025185.205306812
1628860565076257114,352105.46361934056,4025185.249028213
1628860565160122671,352105.2675700744,4025185.2498935233
1628860565297953292,352105.00060075754,4025185.288567598
1628860565352011380,352104.8845518828,4025185.306249103
1628860565483902020,352104.6536778015,4025185.3122710413
1628860565550114728,352104.5363353766,4025185.331050383
1628860565693992981,352104.2974501326,4025185.3370640506
1628860565753990946,352104.2105939551,4025185.350394589
1628860565885860597,352104.0263016274,4025185.341858147
1628860565952017469,352103.93812476407,4025185.354696228
1628860566095881107,352103.77818986133,4025185.380374552
1628860566155889145,352103.6992268354,4025185.368015385
1628860566282029447,352103.5855519315,4025185.386213358
1628860566365956014,352103.5017711626,4025185.380356623
1628860566504080271,352103.4214054126,4025185.396681641
1628860566624100981,352103.36639460607,4025185.3795840624
1628860566684082115,352103.3482929494,4025185.3837992176
1628860566761897884,352103.332044199,4025185.3883985667
1628860566894105004,352103.30260708544,4025185.3730581407
1628860567026071208,352103.27841967857,4025185.3792158426
1628860567091982551,352103.2661107816,4025185.3822029936
1628860567224065659,352103.27008894755,4025185.363160532
1628860567296014857,352103.25854483,4025185.36536024
1628860567427891714,352103.2500547204,4025185.348907101
1628860567488095140,352103.24183282733,4025185.349962923
1628860567632012830,352103.23113291146,4025185.3345660246
1628860567698018731,352103.2222920481,4025185.3351174146
1628860567824186438,352103.2068659245,4025185.3360596383
1628860567889932859,352103.20550022175,4025185.3186189947
1628860568028131701,352103.19061099703,4025185.317938416
1628860568099929478,352103.1836664235,4025185.317839461
1628860568231889159,352103.173140189,4025185.300101157
1628860568286323459,352103.1680791875,4025185.2995008505
1628860568430135910,352103.1598817701,4025185.2814214462
1628860568502019097,352103.1546535842,4025185.279965672
1628860568628045831,352103.1487325665,4025185.2638387308
1628860568688043264,352103.1450460751,4025185.262413875
1628860568825932786,352103.1374983934,4025185.2591627804
1628860568892109623,352103.13309250976,4025185.2459816798
1628860569030073483,352103.1266138523,4025185.2418883583
1628860569083889527,352103.1243012559,4025185.240497283
1628860569233881901,352103.1151869112,4025185.225019927
1628860569293918464,352103.11286553065,4025185.2231140104
1628860569432055227,352103.1052059455,4025185.2088325536
1628860569492053324,352103.10344898514,4025185.206917005
1628860569635894580,352103.0950813747,4025185.192277598
1628860569702142859,352103.09343753825,4025185.189837499
1628860569822163145,352103.0915182002,4025185.1855595745
1628860569894201478,352103.0811557299,4025185.1756310915
1628860570032070938,352103.07893549255,4025185.1707097916
1628860570098024152,352103.0780757583,4025185.168614903
1628860570224164902,352103.06606456544,4025185.154171178
1628860570289939158,352103.06556977215,4025185.1520013963
1628860570434082991,352103.05325863475,4025185.139653274
1628860570494070596,352103.0497462818,4025185.137702826
1628860570637963116,352103.0375964312,4025185.123181357
1628860570764132643,352103.01152863004,4025185.1201890274
1628860570836217112,352102.9899630394,4025185.1190310726
1628860570956156570,352102.958463482,4025185.109806556
1628860571028141317,352102.9234289188,4025185.109824466
1628860571166033392,352102.87336987996,4025185.106600592
1628860571238046545,352102.8194333473,4025185.1077497327
1628860571358054915,352102.744289389,4025185.113529422
1628860571436035259,352102.6864279307,4025185.1162714306
1628860571562042941,352102.5644632285,4025185.122602011
1628860571640043315,352102.4813915597,4025185.1341589843
1628860571760070725,352102.3408195791,4025185.1427945294
1628860571826264649,352102.250961683,4025185.1483293506
1628860571959057737,352102.07184920344,4025185.1724008317
1628860572037134863,352101.96482112387,4025185.1812956757
1628860572163145043,352101.7665895524,4025185.195561385
1628860572229095956,352101.6414583117,4025185.206794556
1628860572373040984,352101.36967522546,4025185.2280564127
1628860572433073667,352101.24490840815,4025185.239184189
1628860572559302887,352100.95584920305,4025185.2638574783
1628860572631302084,352100.7832157905,4025185.2732651522
1628860572763148838,352100.45393996005,4025185.30367537
1628860572841157416,352100.2652455547,4025185.321532107
1628860572961226399,352099.8932767177,4025185.3609983893
1628860573033253310,352099.68276970997,4025185.3820006354
1628860573165975302,352099.2753664637,4025185.4329283237
1628860573232121198,352099.04439479153,4025185.457377339
1628860573364075796,352098.5751046787,4025185.5094334725
1628860573435944236,352098.32209689193,4025185.538237283
1628860573568085230,352097.8315917909,4025185.5953742857
1628860573634122366,352097.54825186427,4025185.627926754
1628860573771961875,352097.01835475746,4025185.694414493
1628860573838006811,352096.72272780724,4025185.7312355353
1628860573965051802,352096.14892930177,4025185.799452789
1628860574043070630,352095.8325012472,4025185.839676775
1628860574157317132,352095.2671156385,4025185.919820423
1628860574235112929,352094.8834957755,4025185.9731043936
1628860574367083469,352094.2302475785,4025186.073771469
1628860574439096705,352093.87411333516,4025186.1246066447
1628860574565275961,352093.193640696,4025186.221564986
1628860574637329819,352092.7952157974,4025186.28446689
1628860574769127009,352092.0761849949,4025186.3940348644
1628860574841115273,352091.6793323306,4025186.454285443
1628860574967150257,352090.9663377369,4025186.568843209
1628860575039270298,352090.4900960353,4025186.641846961
1628860575172082049,352089.6803607959,4025186.764567333
1628860575238346507,352089.24394507013,4025186.833084463
1628860575370102106,352088.39829120866,4025186.965714407
1628860575490078761,352087.61087156436,4025187.089725054
1628860575574083244,352087.0742239742,4025187.1728464826
1628860575634103182,352086.649540363,4025187.2340833703
1628860575760130234,352085.745724382,4025187.378658198
1628860575892093875,352084.8008800985,4025187.5341605814
1628860575970194260,352084.2150003143,4025187.6276362827
1628860576108259580,352083.2436481131,4025187.7820728975
1628860576162234297,352082.77507230325,4025187.876873479
1628860576294112545,352081.7700797856,4025188.041493673
1628860576366021319,352081.1951287201,4025188.1387313614
1628860576504273075,352080.0723590044,4025188.322577533
1628860576564218575,352079.5829484835,4025188.4018186647
1628860576702030751,352078.48917433614,4025188.5912204506
1628860576774123310,352077.81483529485,4025188.7033305517
1628860576906234310,352076.6951500819,4025188.8890853156
1628860576973022214,352076.17428914947,4025188.976286854
1628860577099002754,352075.0299712634,4025189.16713908
1628860577177133037,352074.2655247967,4025189.308604344
1628860577315132320,352072.98970920214,4025189.5229986473
1628860577363193701,352072.5099089615,4025189.602060924
1628860577495127399,352071.301411481,4025189.805430275
1628860577573130779,352070.6464269267,4025189.916092926
1628860577705155718,352069.2897423529,4025190.15397055
1628860577765150601,352068.72379041533,4025190.2527645123
1628860577897107158,352067.44956008584,4025190.4795648777
1628860577969111629,352066.78615597636,4025190.599366705
1628860578095621973,352065.55322877446,4025190.823291881
1628860578167262902,352064.83724507614,4025190.9540087366
1628860578299115205,352063.59554526815,4025191.1842676285
1628860578371132888,352062.88300676446,4025191.3004793753
1628860578497525850,352061.63530709624,4025191.535025735
1628860578569265463,352060.963219372,4025191.662796464
1628860578701121227,352059.67294094875,4025191.8916266663
1628860578779156490,352058.90031646984,4025192.0402711052
1628860578917142303,352057.6169290908,4025192.2776816543
1628860578971253217,352057.03560983343,4025192.391578066
1628860579097142534,352055.8712890007,4025192.6209332533
1628860579169162466,352055.0646654529,4025192.762311359
1628860579307020361,352053.7979798169,4025193.0162910167
1628860579373132135,352053.0977142521,4025193.1417012988
1628860579499250774,352051.82822183147,4025193.3993035816
1628860579559252532,352051.2421413157,4025193.5203198763
1628860579703150247,352049.8459311721,4025193.7739701965
1628860579847079078,352048.47287776053,4025194.057629107
1628860579901309440,352047.84727356234,4025194.165968587
1628860579973247852,352047.15861252346,4025194.307908992
1628860580105023965,352045.8802362689,4025194.572467411
1628860580243149611,352044.47417794017,4025194.8534592106
1628860580303141094,352043.8822918786,4025194.9758377904
1628860580447195754,352042.47432234423,4025195.244977669
1628860580513222686,352041.7832184921,4025195.3886177177
1628860580645163198,352040.4690720212,4025195.62974501
1628860580705170006,352039.87605626875,4025195.7520878366
1628860580837144643,352038.5917029251,4025196.016886706
1628860580909045920,352037.8822904524,4025196.1231078347
1628860581041067189,352036.60104934365,4025196.384288991
1628860581101169720,352036.0107615185,4025196.5055307434
1628860581245061118,352034.60413844686,4025196.7677099
1628860581305255440,352033.91548332816,4025196.9081883174
1628860581437276521,352032.6401352965,4025197.1266300404
1628860581497273877,352032.0526914233,4025197.244628664
1628860581647169520,352030.55959504633,4025197.563104542
1628860581707286647,352029.97387672507,4025197.683856717
1628860581845118878,352028.7054642112,4025197.9456574125
1628860581899282225,352028.1045982876,4025198.0443328954
1628860582037217273,352026.7436943016,4025198.3263230477
1628860582121193120,352025.9567819222,4025198.4531422015
1628860582241333600,352024.79431618005,4025198.6945493966
1628860582301160291,352024.2141952211,4025198.816028496
1628860582439220654,352022.8667712301,4025199.0992654637
1628860582511316176,352022.19357550587,4025199.242521281
1628860582643189272,352020.9060969275,4025199.5726867034
1628860582703194134,352020.32782216265,4025199.700407917
1628860582847106369,352018.9785570361,4025200.000919631
1628860582907089828,352018.3964070687,4025200.110796852
1628860583039223058,352017.05005178973,4025200.413712084
1628860583111083429,352016.4734473083,4025200.5445217015
1628860583249128555,352015.12103061966,4025200.862416361
1628860583303312322,352014.5455893762,4025200.995218535
1628860583441237283,352013.17583797534,4025201.291631
1628860583501211311,352012.599509698,4025201.42610024
1628860583651087406,352011.24362127186,4025201.751560322
