1628861802548122974,351900.8077871795,4029062.5135208014
1628861802613859677,351901.28638217703,4029061.8786450676
1628861802739871421,351902.34240882983,4029060.524102232
1628861802823785181,351902.9793861968,4029059.6778957164
1628861802956151950,351904.11271898437,4029058.2189711747
1628861803010161663,351904.51049992,4029057.6903076447
1628861803141864158,351905.5629056917,4029056.3443722585
1628861803220118210,351906.1982728196,4029055.503015414
1628861803345645216,351907.14753395703,4029054.2442342094
1628861803412108074,351907.7296001048,4029053.530500266
1628861803550137173,351908.83331464,4029052.071533763
1628861803610298630,351909.30419531115,4029051.44860099
1628861803754099884,351910.4207624797,4029050.0103502558
1628861803814089637,351910.8880889396,4029049.3910489934
1628861803945765025,351911.9111268611,4029048.0748531534
1628861804012097458,351912.4525831734,4029047.3581825783
1628861804150113334,351913.5472553588,4029045.9432258937
1628861804215772728,351914.0077855521,4029045.3333796053
1628861804347864224,351915.00170651043,4029044.0161563344
1628861804426164457,351915.63210254814,4029043.226643951
1628861804552156791,351916.6191607978,4029041.920341676
1628861804684143015,351917.59682600363,4029040.6278112517
1628861804744185287,351918.0484434578,4029040.025899765
1628861804882230273,351919.1045857157,4029038.6465766346
1628861804954235383,351919.6292942555,4029037.9472221187
1628861805092318433,351920.60617317865,4029036.64881555
1628861805146198410,351921.06406766735,4029036.063246114
1628861805284208510,351922.1215043999,4029034.661409455
1628861805349816578,351922.5762955995,4029034.059443958
1628861805488138952,351923.6454116743,4029032.6909165746
1628861805548193959,351924.1018362059,4029032.0907543157
1628861805686376721,351925.1697987621,4029030.6984733106
1628861805746223630,351925.6267180629,4029030.097783875
1628861805890175275,351926.71738794993,4029028.7197938925
1628861805950126706,351927.1771370091,4029028.1194834034
1628861806093879510,351928.2498187949,4029026.7148843766
1628861806160221925,351928.7945970437,4029026.0334675536
1628861806286443718,351929.7946815513,4029024.731064149
1628861806352141178,351930.25632700336,4029024.130080536
1628861806490151814,351931.32628566737,4029022.731265916
1628861806556217879,351931.788585476,4029022.128379084
1628861806688202597,351932.8582187275,4029020.73549075
1628861806748197182,351933.31860425515,4029020.1304089352
1628861806892140189,351934.4084069169,4029018.7426080788
1628861807084209362,351935.86940166017,4029016.8219615044
1628861807149849374,351936.3468828964,4029016.255498013
1628861807294194665,351937.50620547705,4029014.7362575713
1628861807354137176,351937.97102664656,4029014.1281704465
1628861807492228086,351939.0445422956,4029012.7221548627
1628861807552142132,351939.5086883984,4029012.1129502114
1628861807684194514,351940.5140629479,4029010.7993491865
1628861807762186244,351941.1332954261,4029009.983173959
1628861807894140831,351942.1469362492,4029008.6657085787
1628861807954176741,351942.6119325018,4029008.0517592793
1628861808086225678,351943.6208800088,4029006.722167139
1628861808152216430,351944.183646902,4029006.02884693
1628861808289827715,351945.198618802,4029004.6981448787
1628861808349810255,351945.589785138,4029004.183940125
1628861808494181035,351946.8692738706,4029002.5767683075
1628861808620185707,351947.7950896012,4029001.340122031
1628861808686178923,351948.3415301658,4029000.625444028
1628861808824207875,351949.43579523644,4028999.19490479
1628861808896226061,351949.9936924443,4028998.475544835
1628861809016203783,351950.93430370686,4028997.2456040434
1628861809094085180,351951.48350587767,4028996.5281934547
1628861809226181676,351952.63242716953,4028995.090189158
1628861809286162362,351953.1062362809,4028994.4757235837
1628861809418196872,351954.14016329474,4028993.130721329
1628861809490206489,351954.6920689398,4028992.4125323105
1628861809622150066,351955.7307396394,4028991.0539906924
1628861809688202634,351956.2831011127,4028990.3321013115
1628861809820196832,351957.3095782653,4028988.990431278
1628861809892160475,351957.8638386908,4028988.263565616
1628861810018189361,351958.8906626358,4028986.917159572
1628861810096046725,351959.44444768236,4028986.19103459
1628861810222163720,351960.49582389044,4028984.8365183766
1628861810299916342,351961.05056625605,4028984.1092479737
1628861810432202559,351962.16430559906,4028982.660768668
1628861810492206560,351962.6384978291,4028982.0365008484
1628861810630100315,351963.66327193694,4028980.670080146
1628861810690211465,351964.215834226,4028979.9402227015
1628861810822375067,351965.2436753501,4028978.5835765833
1628861810900265973,351965.82273039466,4028977.8448737944
1628861811014252095,351966.773672121,4028976.5923275733
1628861811092320409,351967.32838191336,4028975.861304471
1628861811224229329,351968.42710040405,4028974.355281744
1628861811416277477,351969.927179727,4028972.3384825103
1628861811494327775,351970.5574040292,4028971.499050115
1628861811698251923,351972.15616315906,4028969.3792136246
1628861811824251071,351973.1014844123,4028968.1191347926
1628861811896275295,351973.74617511895,4028967.2725277217
1628861812028305175,351974.7689138241,4028965.9135897397
1628861812100181157,351975.23993010103,4028965.2891023546
1628861812220245290,351976.2674767055,4028963.9310894655
1628861812286434946,351976.81370980677,4028963.211137455
1628861812430228789,351977.90822486737,4028961.737537117
1628861812496276282,351978.4497262008,4028961.019283583
1628861812616256778,351979.3763626283,4028959.7765540713
1628861812688255935,351979.91151822184,4028959.0637803143
1628861812820320627,351980.9009145096,4028957.746704145
1628861812892258915,351981.41589587525,4028957.030308069
1628861813018506056,351982.3963083743,4028955.72327354
1628861813096387857,351982.9220744449,4028955.021799615
1628861813222272373,351983.87345512153,4028953.71965623
1628861813300259438,351984.4664023841,4028952.925754363
1628861813420252926,351985.36173959565,4028951.730161758
1628861813558007185,351986.31635156187,4028950.452744092
1628861813630297235,351986.9018400247,4028949.6652566525
1628861813690267852,351987.33836673823,4028949.079812408
1628861813827894281,351988.2801297861,4028947.8148523956
1628861813954264495,351989.2411754974,4028946.5495323264
1628861814026295720,351989.7443205792,4028945.876217028
1628861814152319853,351990.6503800447,4028944.6204127558
1628861814224303191,351991.145220389,4028943.9558150996
1628861814356239569,351991.987918523,4028942.8230443043
1628861814428353178,351992.54052456014,4028942.0436879303
1628861814554242225,351993.43802381883,4028940.831610101
1628861814626231796,351993.89709116565,4028940.156057848
1628861814758234342,351994.774740714,4028938.9593343996
1628861814824262275,351995.24327815074,4028938.319997841
1628861814956262765,351996.1359452099,4028937.1304947417
1628861815028234998,351996.59917837905,4028936.5004348774
1628861815154285554,351997.4897191806,4028935.3239994915
1628861815244129270,351998.01393536845,4028934.615625524
1628861815370237216,351998.8675434245,4028933.4621608737
1628861815418254839,351999.1906570212,4028933.0265160142
1628861815556289023,352000.0879326182,4028931.817311503
1628861815628290322,352000.5251003432,4028931.2103418484
1628861815760230012,352001.3415140924,4028930.1073797843
1628861815826288464,352001.77721589385,4028929.518196761
1628861815958274825,352002.58465034794,4028928.421980226
1628861816030293587,352003.0127472589,4028927.8431813396
1628861816168166197,352003.8078803531,4028926.7646925747
1628861816228254695,352004.2299031268,4028926.1965568317
1628861816360230366,352005.00548703724,4028925.149225593
1628861816438266640,352005.41103062726,4028924.597240995
1628861816564273453,352006.17178568046,4028923.569755944
1628861816630246655,352006.5734203588,4028923.0211952133
1628861816755861443,352007.26217455335,4028922.089852155
1628861816834302118,352007.71688427206,4028921.473488685
1628861816960293241,352008.4437981441,4028920.501636881
1628861817020266491,352008.77736708114,4028920.0473197848
1628861817164274568,352009.53208755783,4028918.9881384308
1628861817224331626,352009.85552851483,4028918.53765667
1628861817362306699,352010.54399195744,4028917.5642650253
1628861817422334336,352010.9104875561,4028917.061471872
1628861817554377192,352011.5721362061,4028916.095924043
1628861817632184683,352011.9274622911,4028915.5895986636
1628861817764271114,352012.61245928914,4028914.554436918
1628861817902210103,352013.2245954138,4028913.6026141783
1628861817956484278,352013.49864225386,4028913.1620712494
1628861818099883001,352014.0770383343,4028912.2057593064
1628861818172190812,352014.41473006434,4028911.6105007287
1628861818298336419,352014.95342027803,4028910.6524261045
1628861818364212235,352015.1877515733,4028910.2113413727
1628861818496288732,352015.7323419702,4028909.184195191
1628861818574467621,352015.98762312066,4028908.6778100114
1628861818700284827,352016.4255270745,4028907.7227399745
1628861818760347529,352016.61924543174,4028907.2875375403
1628861818898312576,352017.05076008337,4028906.276484602
1628861818958366081,352017.2261629754,4028905.8517882703
1628861819108099270,352017.58377425815,4028904.936299303
1628861819162072549,352017.7505531714,4028904.4480897663
1628861819300362524,352018.0875700164,4028903.474053027
1628861819366217127,352018.223749058,4028903.0597318904
1628861819498360702,352018.512081017,4028902.092508856
1628861819558331721,352018.6293729511,4028901.6838206947
1628861819702335086,352018.8612310648,4028900.7248262446
1628861819780340642,352018.99050512584,4028900.185071948
1628861819894334389,352019.12330835033,4028899.4464628426
1628861819966429960,352019.2178507162,4028898.9817051697
1628861820098228820,352019.3730904063,4028898.1219221926
1628861820170365329,352019.4288794806,4028897.5879406054
1628861820290463264,352019.5369512217,4028896.798728074
1628861820362526661,352019.5930136736,4028896.336092986
1628861820512288780,352019.6491468062,4028895.416906869
